,Filename,Truth,Inference,CER-upd,CER-2-u,,,CER,CER2
1008,images/a01-063u-s00-00.png.jpg,"But he said discussions "" on a higher","But he said discussions, on a higher",5.4,4.1,,,5.405405405,4.109589041
1009,images/a06-100-s04-00.png.jpg,""" Many people feel we have had , perhaps , too",""" Heavy people feel we have had, perhaps, too",10.86,8.79,,,10.86956522,8.791208791
1010,images/c03-094c-s00-01.png.jpg,"pushing , Miss Sheila Allen his wife , always palely","pushing, Miss Sheila Allen his wife, always palely",3.84,3.88,,,3.846153846,3.883495146
1011,images/p03-072-s02-02.png.jpg,Gubbins boy thought he saw you at the Load of Trouble .,Gubbins boy thought he saw you at the head of Trouble.,5.45,3.66,,,5.454545455,3.669724771
1012,images/k02-023-s02-02.png.jpg,fore ! ',fore! ',12.5,13.33,,,12.5,13.33333333
1013,images/d06-091-s00-01.png.jpg,routine destroys the soul .,routine destroys the soul.,3.7,3.77,,,3.703703704,3.773584906
1014,images/g01-039-s02-03.png.jpg,means of that ' staple ' system which ensured that,means of that staple'system which ensured that,8,8.08,,,8,8.080808081
1015,images/a05-089-s02-02.png.jpg,"described by Mr. Godber , Minister of","described by Mr. Godber, Minister of",2.7,2.73,,,2.702702703,2.739726027
1016,images/f07-028b-s02-01.png.jpg,in the preparation of stimulants for the,in the preparation of stimulants for the,0,0,,,0,0
1017,images/b05-042-s00-02.png.jpg,instructions on how to do the job coupled with,instructions on how to do the job coupled with,0,0,,,0,0
1018,images/b01-038-s01-01.png.jpg,in the direction of live-and-let-live .,in the direction of live-and let-live. It,10.25,7.79,,,10.25641026,7.792207792
1019,images/m06-019-s09-00.png.jpg,"You are flymen , we are human .","' on are flymen, we are human.",16.12,13.11,,,16.12903226,13.1147541
1020,images/c03-003e-s01-04.png.jpg,"characters to their background , which bring","characters to their background, which bring",2.27,2.29,,,2.272727273,2.298850575
1021,images/r06-049-s00-00.png.jpg,Monsieur V's house was immediately,Monsieur V's house was immediately,0,0,,,0,0
1022,images/n06-186-s05-01.png.jpg,be the first time they 've held up a diggings,be the first time they've held up a diggings,2.22,2.24,,,2.222222222,2.247191011
1023,images/a01-053x-s02-00.png.jpg,"He believed he would perform "" outstanding","He believed he would perform "" outstanding",0,0,,,0,0
1024,images/j04-070-s03-02.png.jpg,lead-210 is collected .,lead-210 is collected...,8.69,4.44,,,8.695652174,4.444444444
1025,images/e02-086-s01-00.png.jpg,Probably,probably,12.5,6.66,,,12.5,6.666666667
1026,images/c06-080-s01-02.png.jpg,sun-terrace of the Hotel Splendido ( renamed,sun-terrace of the Hotel Splendido ( remembered,11.36,9.19,,,11.36363636,9.195402299
1027,images/a01-014-s02-00.png.jpg,""" We want to discuss what to do if the",""" We want to discuss what to do if the",0,0,,,0,0
1028,images/k07-146-s00-02.png.jpg,fifteen minutes while their guest was,fifteen minutes while their guest was,0,0,,,0,0
1029,images/a06-039-s01-00.png.jpg,The parade was reviewed by,The parade was reviewed by,0,0,,,0,0
1030,images/n04-039-s02-00.png.jpg,In the ten years of married life,In the ten years of married life,0,0,,,0,0
1031,images/p02-000-s04-00.png.jpg,The porter brought Gavin's bag out to the,he porter brought Gavin's bag out to the,2.43,2.46,,,2.43902439,2.469135802
1032,images/k04-085-s04-01.png.jpg,"them and a lean , swarthy fellow was peering through","them and a lean, swarthy fellow was peering through",1.92,1.94,,,1.923076923,1.941747573
1033,images/h07-078-s00-00.png.jpg,At the present time in most of the towns,At the present time in most of the towns,0,0,,,0,0
1034,images/h07-028a-s00-08.png.jpg,outlying districts .,outlying districts.,5,5.12,,,5,5.128205128
1035,images/b06-059-s01-00.png.jpg,"And yet , wherever the issues were put","And yet, wherever the issues were put",2.63,2.66,,,2.631578947,2.666666667
1036,images/a01-007-s00-00.png.jpg,"Since 1958 , 13 Labour life Peers and","Since 1958, 13 Labour life Peers and",2.7,2.73,,,2.702702703,2.739726027
1037,images/b06-075-s01-03.png.jpg,conference decisions when it suits their own,conference decisions when it suits their own,0,0,,,0,0
1038,images/b01-049-s01-01.png.jpg,the strength of Germany's trading position has attracted,the strength of Germany's trading position has attracted,0,0,,,0,0
1039,images/n03-103-s01-00.png.jpg,But by pressing,But by pressing,0,0,,,0,0
1040,images/g06-050m-s00-02.png.jpg,for advice .,for advice.,8.33,8.69,,,8.333333333,8.695652174
1041,images/a03-017-s01-00.png.jpg,His policy of strict neutrality from 1951,His policy of strict neutrality from 1951,0,0,,,0,0
1042,images/e02-018-s00-03.png.jpg,to stop the plane short of the squared,to stop the plane short of the squared,0,0,,,0,0
1043,images/m02-059-s00-00.png.jpg,"Sometimes she took Harry around with her , but","Sometimes she took Harry around with her, but",2.17,2.19,,,2.173913043,2.197802198
1044,images/c03-003b-s02-00.png.jpg,"In Fanny , which also has its premiere tomorrow ,","In Fanny, which also has its premiere tomorrow,",4.08,4.12,,,4.081632653,4.12371134
1045,images/p06-052-s03-00.png.jpg,If only he would have con-,If only he would have con-,0,0,,,0,0
1046,images/r06-053-s00-03.png.jpg,a blackbird .,a blackbird.,7.69,8,,,7.692307692,8
1047,images/a01-020-s04-02.png.jpg,proposed House of Chiefs .,proposed House of Chiefs.,3.84,3.92,,,3.846153846,3.921568627
1048,images/b04-147-s00-01.png.jpg,Board .,beard.,42.85,30.76,,,42.85714286,30.76923077
1049,images/d06-111-s00-00.png.jpg,"I would not want to either , but if she wants to get through","I would not want to either, but if she wants to get through",1.66,1.68,,,1.666666667,1.680672269
1050,images/d06-096-s01-02.png.jpg,out for forty years I find difficult to understand .,rest for forty years I find difficult to understand.,7.69,5.82,,,7.692307692,5.825242718
1051,images/a01-068u-s00-00.png.jpg,And they are unimpressed by the Germans' claim,And they are unimpressed by the Germans' claim,0,0,,,0,0
1052,images/j04-098-s01-01.png.jpg,of the chemical exchange between the,of the chemical exchange between the,0,0,,,0,0
1053,images/e01-062-s00-00.png.jpg,"In the home , crochet lace can be used to make","In the home, crochet lace can be used to make",2.17,2.19,,,2.173913043,2.197802198
1054,images/a06-020-s02-02.png.jpg,for three years .,for three years.,5.88,6.06,,,5.882352941,6.060606061
1055,images/a03-017-s00-02.png.jpg,in Phnom Penh indicate that he still regards,in Phnom Penh indicate that he still regards,0,0,,,0,0
1056,images/d07-102-s00-00.png.jpg,The Gemara continues with a saying of the,The Gemara continues with a saying of the,0,0,,,0,0
1057,images/a03-059-s02-02.png.jpg,committees examining subjects,committees examining subjects,0,0,,,0,0
1058,images/c03-084e-s01-02.png.jpg,"Fall , by Mr. Paul Ferris , was a morality on","Fall, by Mr. Paul Ferris, was a morality on",4.44,4.49,,,4.444444444,4.494382022
1059,images/k04-017-s00-00.png.jpg,"' Are you enjoying yourself , Olimpia ? ' she","' Are you enjoying yourself, Olimpia?'she",8.88,8.98,,,8.888888889,8.988764045
1060,images/d04-117-s02-02.png.jpg,"drink . ""","drink. """,11.11,11.76,,,11.11111111,11.76470588
1061,images/p03-103-s01-00.png.jpg,""" Dull ? ""","ue Dull? """,30,26.31,,,30,26.31578947
1062,images/m06-083-s01-00.png.jpg,Those who bear power,those who bear power,5,2.56,,,5,2.564102564
1063,images/n04-218-s03-02.png.jpg,"locality , had been interviewed by the Press , had driven","locality, had been interviewed by the Press, had driven",3.5,3.53,,,3.50877193,3.539823009
1064,images/g04-048-s02-00.png.jpg,In time we received similar,In time we received similar,0,0,,,0,0
1065,images/a01-072u-s00-00.png.jpg,These support costs are a big drain on,These support costs are a big drain on,0,0,,,0,0
1066,images/f01-139-s01-00.png.jpg,He is far more likely to find out about how,He is far more likely to find out how,13.95,14.11,,,13.95348837,14.11764706
1067,images/j04-046-s00-00.png.jpg,The presence and growth of algae in the,The presence and growth of algae in the,0,0,,,0,0
1068,images/f04-016-s02-02.png.jpg,had bought a railway ticket .,had bought a railway ticket.,3.44,3.5,,,3.448275862,3.50877193
1069,images/f07-009-s00-01.png.jpg,"persisted down the ages , the motive that preserved","persisted down the ages, the motive that preserved",1.96,1.98,,,1.960784314,1.98019802
1070,images/l07-052-s04-01.png.jpg,went on :,urent on a,33.33,23.52,,,33.33333333,23.52941176
1071,images/a01-072u-s03-02.png.jpg,so - or run the obvious # risks in upsetting,so - or run the obvious took in upsetting,13.63,10.34,,,13.63636364,10.34482759
1072,images/p03-029-s00-03.png.jpg,conceded one to the other .,conceded one to the other.,3.7,3.77,,,3.703703704,3.773584906
1073,images/k04-106-s00-01.png.jpg,could see a wisp of smoke curling above the fire of a,could see a wisp of smoke curling above the fire of a,0,0,,,0,0
1074,images/b02-097-s01-01.png.jpg,that this # meeting will lead on to further,that this # meeting will lead on to further,0,0,,,0,0
1075,images/l04-034-s00-00.png.jpg,He jerked his thumb over his,He jerked his thumb over his,0,0,,,0,0
1076,images/f01-081-s00-01.png.jpg,close analogy between the units of quite different,close analogy between the units of quite different,0,0,,,0,0
1077,images/a05-000-s00-02.png.jpg,contain a five-year plan for the three,contains a five-year plan for the three,2.63,2.66,,,2.631578947,2.666666667
1078,images/a02-093-s02-02.png.jpg,Commonwealth Relations Secretary for an hour's talks,Commonwealth Relations Secretary for an hour's talks,0,0,,,0,0
1079,images/f01-081-s02-02.png.jpg,geometry .,# promoting.,80,52.63,,,80,52.63157895
1080,images/a05-039-s01-00.png.jpg,This implies the dis-,This implies the crisis -,23.8,21.95,,,23.80952381,21.95121951
1081,images/p01-155-s01-02.png.jpg,"boy , then a young youth .","boy, then a young gentle.",23.07,13.72,,,23.07692308,13.7254902
1082,images/r06-035-s04-01.png.jpg,sun came out ; Mart went shopping ; I,sun came out ; Mart went shopping ; I,0,0,,,0,0
1083,images/n06-100-s08-00.png.jpg,Shuffled out of the deck .,Struffled out of the cheek.,23.07,15.68,,,23.07692308,15.68627451
1084,images/f02-033-s01-07.png.jpg,older workers and the effects of retirement,older workers and the effects of retirement,0,0,,,0,0
1085,images/g06-042b-s01-04.png.jpg,homoeopathy had been brought to,homoeopathy had been brought to,0,0,,,0,0
1086,images/n03-082-s07-01.png.jpg,drown good man .,drown good man.,6.25,6.45,,,6.25,6.451612903
1087,images/f03-169-s02-01.png.jpg,with you if you like - and you simply can't,with you if you like - and you simply can't,0,0,,,0,0
1088,images/b01-062-s04-00.png.jpg,The MRA,the MRA,14.28,7.69,,,14.28571429,7.692307692
1089,images/a05-094-s03-00.png.jpg,Mr.,llugs.,166.66,160,,,166.6666667,160
1090,images/p02-109-s01-00.png.jpg,""" And that 's the man whom you have been eating your",""" And that's the man whom you have been eating your",1.92,1.94,,,1.923076923,1.941747573
1091,images/d01-085-s00-00.png.jpg,Professor E. G. Turner is inclined to take the view that,Professor E. A. Turner is inclined to take view that,8.92,8.1,,,8.928571429,8.108108108
1092,images/g05-098-s01-03.png.jpg,"and death over Germany , causing such wholesale slaughter among","and death over Germany, causing such wholesale slaughter among",1.58,1.6,,,1.587301587,1.6
1093,images/f02-017-s01-03.png.jpg,now as follows : 1 . Personal adjustment 2 . Health,now as follows : 1. Personal adjustment 2. Health,3.92,3.96,,,3.921568627,3.96039604
1094,images/g06-018d-s02-03.png.jpg,thought of a fire ... .,thought of a fire....,8.69,8.88,,,8.695652174,8.888888889
1095,images/j06-022-s01-01.png.jpg,"Rhincalanus gigas , Calanoides acutus ,","Rithoculus grows, Lalamoids ashes,",48.71,31.16,,,48.71794872,31.16883117
1096,images/r03-056-s02-01.png.jpg,"cigarettes worth smoking , these .","cigarettes worth smoking, these.",5.88,5.97,,,5.882352941,5.970149254
1097,images/l04-087-s01-01.png.jpg,panel and pulled it out .,pommel and pulled it out.,16,12.24,,,16,12.24489796
1098,images/h01-027-s01-00.png.jpg,But the need,But the need,0,0,,,0,0
1099,images/n02-157-s04-00.png.jpg,We all know how Balicou Island dangerous,We all know how Balicou Island dangerous,0,0,,,0,0
1100,images/n02-114-s02-03.png.jpg,Graybury is one of Mr. Hewson's most,breeplay is one of Mr. Weaver's most,30.55,15.49,,,30.55555556,15.49295775
1101,images/m02-059-s02-01.png.jpg,"was a Static Mib , the middle-income-bracket equivalent","was a static Mitz, the middle-income-brocket equivalent",7.27,3.66,,,7.272727273,3.669724771
1102,images/l04-052-s08-00.png.jpg,"' Good night , Bob . '",' Good night Bob. ',13.63,13.95,,,13.63636364,13.95348837
1103,images/a04-072-s00-02.png.jpg,an agreement on a zone of controlled,an agreement on a zone of controlled,0,0,,,0,0
1104,images/c03-003a-s01-02.png.jpg,and again and again it is the visual qualities,and again and again it is the visual qualities,0,0,,,0,0
1105,images/c01-066-s01-05.png.jpg,classes in the early 19th century which,classes in the early 19th century which,0,0,,,0,0
1106,images/n02-016-s03-01.png.jpg,"going to live with friends of the bank manager , just","going to live with friends of the bank manager, just",1.88,1.9,,,1.886792453,1.904761905
1107,images/g06-042p-s01-00.png.jpg,"As early as 1830 , when Anglesey believed himself to","As early as 1830, when Anglesey believed himself to",1.92,1.94,,,1.923076923,1.941747573
1108,images/g06-042j-s01-03.png.jpg,method known as homoeopathy had been,method known as homoeopathy had been,0,0,,,0,0
1109,images/h07-057a-s00-03.png.jpg,schools and technical colleges .,schools and technical colleges.,3.12,3.17,,,3.125,3.174603175
1110,images/g06-011p-s03-01.png.jpg,to be tired ; he is going out fast ... .,to be tired ; he is going out fast.... W.,5,3.79,,,5,3.797468354
1111,images/p02-105-s00-01.png.jpg,and Simone go through the doorway that led,and Simone go through the doorway that led,0,0,,,0,0
1112,images/a01-058x-s01-01.png.jpg,that the offer - 357million - was not good,that the offer - 357million - was not good,0,0,,,0,0
1113,images/r03-056-s03-01.png.jpg,ones .,ones.,16.66,18.18,,,16.66666667,18.18181818
1114,images/c03-087d-s01-00.png.jpg,"We could , perhaps ,","De could, perhaps,",15,12.82,,,15,12.82051282
1115,images/g03-040-s00-01.png.jpg,"men's clubs , to Conisborough on cheap trips to","men's clubs, to Finishborough on cheap trips to sing",19.14,17.2,,,19.14893617,17.20430108
1116,images/a01-107u-s03-01.png.jpg,Mr. Brown retorted :,Mr. Brown reborted :,5,2.56,,,5,2.564102564
1117,images/n06-201-s02-02.png.jpg,"three of them , no more .","three of them, no more.",8,8.16,,,8,8.163265306
1118,images/n04-048-s00-02.png.jpg,"interest to The George , unhappily destroyed by German","interest to the George, unhappily destroyed by German",3.7,2.8,,,3.703703704,2.803738318
1119,images/a01-122u-s03-01.png.jpg,the war .,the way.,22.22,17.64,,,22.22222222,17.64705882
1120,images/p03-040-s05-02.png.jpg,dancing with a blonde at eight-thirty that,dancing with a blonde at eight-thirty that,0,0,,,0,0
1121,images/a03-043-s00-02.png.jpg,popularity as an individual leader ( for,popularity as an individual leader ( for,0,0,,,0,0
1122,images/h02-022-s00-08.png.jpg,on prescription .,on prescription.,5.88,6.06,,,5.882352941,6.060606061
1123,images/r06-022-s02-01.png.jpg,"was raining , an even more hopeless rain than London , and we","was raining, an even more hopeless rain that London, and we",4.91,4.13,,,4.918032787,4.132231405
1124,images/e01-032-s00-06.png.jpg,distinction that nothing else can give .,distinction that nothing else can give.,2.5,2.53,,,2.5,2.53164557
1125,images/f07-032b-s02-00.png.jpg,They considered flowers as forming a very,They considered flowers as forming a very,0,0,,,0,0
1126,images/b05-067-s01-01.png.jpg,when he pleads that he was only a small unit on the base,when he pleads that he was only a small unit on the base,0,0,,,0,0
